text,label
"Dùng vài ngày thì thiết kế ổn , còn lại khá ổn",neutral
"chuột không dây đáng từng đồng, dịch vụ nổi bật, phản hồi nhiệt tình; mình cực kỳ ưng.",very_positive
Trải nghiệm không nổi bật ; giao hàng ổn ; màu sắc không tốt,neutral
"sạc dự phòng đóng gói sơ sài, giao hàng chưa tốt; phản hồi chậm.",negative
"sản phẩm điện thoại lừa đảo, chất âm cực rất thất vọng; giao chậm, muốn hoàn tiền ngay.",very_negative
"san pham chuot khong day rat on, man hinh on; dong goi can than.",positive
"màn hình không như kỳ vọng, độ bền chưa tốt; đóng gói ẩu.",negative
"máy tính bảng giao chậm, dịch vụ chưa tốt; hỗ trợ kém.",negative
"máy in xuất sắc, pin nổi bật, giao nhanh; sẽ giới thiệu cho bạn bè.",very_positive
"sản phẩm laptop rất thảm họa, màn hình cực thảm họa; giao chậm, trải nghiệm :neg_emoji: hại.",very_negative
"sản phẩm máy ảnh cực kỳ thất vọng, nhiệt độ cực kém; hỗ trợ kém, trải nghiệm :neg_emoji: hại.",very_negative
"So với Samsung thì vỏ máy ổn , nhìn chung không nổi bật",neutral
âm thanh được ; pin bình thường ; âm thanh được,neutral
"Dùng văn phòng thì mức trung bình , pin tạm",neutral
"san pham sac du phong hai long, giao hang on; ho tro tot.",positive
"So với Oppo thì pin tạm , nhìn chung được",neutral
"bàn phím cơ quá tuyệt vời, hiệu năng nổi bật, đóng gói cẩn thận; sẽ giới thiệu cho bạn bè.",very_positive
"san pham tai nghe rat on, gia cong on; dung lich.",positive
"So với MSI khác thì bàn phím tạm , tổng thể không nổi bật",neutral
"Sử dụng 1 tuần thấy thiết kế ổn , còn lại bình thường",neutral
"Lenovo máy tính bảng ồn, nhiệt độ chưa tốt; giao chậm.",negative
"camera tốt , pin không tốt , còn lại tạm ổn",neutral
"So với Samsung thì vỏ máy chưa ổn , nhìn chung bình thường",neutral
"đồng hồ thông minh đỉnh của chóp, đóng gói nổi bật, phản hồi nhiệt tình; sẽ mua lại.",very_positive
"sản phẩm bàn phím cơ yêu cầu hoàn tiền, cảm giác sử dụng cực kém; giao chậm, hỏng ngay khi mở hộp.",very_negative
"Dùng vài ngày thì đóng gói không tốt , còn lại tạm ổn",neutral
"màn hình không chê vào đâu được, đóng gói nổi bật, hỗ trợ cực kỳ tốt; sẽ giới thiệu cho bạn bè.",very_positive
"sạc dự phòng giao chậm, độ ổn định chưa tốt; giao chậm.",negative
"Sử dụng nửa tháng thấy thiết kế được , còn lại bình thường",neutral
"sản phẩm điện thoại :neg_emoji: hại, pin cực kém; giao chậm, trải nghiệm :neg_emoji: hại.",very_negative
"san pham may loc khong khi rat te, do ben cuc kem; dong goi au, rat buc minh.",very_negative
"máy lọc không khí giao chậm, cảm giác sử dụng chưa tốt; phản hồi chậm. bad",negative
wifi tạm ; pin kém ; âm thanh tốt,neutral
"vỏ máy khá , pin được , còn lại bình thường",neutral
"điện thoại giao chậm, cảm giác sử dụng chưa tốt; hỗ trợ kém.",negative
"âm thanh chưa ổn , pin tạm , còn lại ổn thôi",neutral
"So với Samsung thì phụ kiện ổn , nhìn chung tạm ổn",neutral
"sản phẩm tai nghe yêu cầu hoàn tiền, hiệu năng cực kém; giao chậm, trải nghiệm :neg_emoji: hại. , phụ kiện không tốt",very_negative
"So với Apple thì phụ kiện được , nhìn chung tạm ổn",neutral
"Oppo máy ảnh đáng từng đồng, chất âm nổi bật, giao nhanh; sẽ giới thiệu cho bạn bè. , chất liệu được",very_positive
"đồng hồ thông minh vượt xa mong đợi, giao hàng nổi bật, hỗ trợ tốt; rất đáng tiền.",very_positive
"sản phẩm máy in ổn, màn hình ổn; hỗ trợ ổn. 😊",positive
"máy tính bảng nóng, bảo hành chưa tốt; giao chậm.",negative
"máy tính bảng cực kỳ hài lòng, thiết kế nổi bật, phản hồi nhiệt tình; rất đáng tiền.",very_positive
"sản phẩm bàn phím cơ cực kỳ thất vọng, nhiệt độ cực kém; đóng gói ẩu, rất bực mình.",very_negative
"sản phẩm chuột không dây thảm họa, kết nối cực thảm họa; hỗ trợ thảm họa, muốn hoàn tiền ngay.",very_negative
"loa bluetooth đỉnh của chóp, nhiệt độ nổi bật, giao nhanh; mình cực kỳ ưng.",very_positive
Trải nghiệm tạm ổn ; thiết kế ổn ; màu sắc bình thường,neutral
"chất liệu được , pin chưa ổn , còn lại ổn thôi",neutral
"sản phẩm máy lọc không khí không nên mua, độ bền cực kém; phản hồi chậm, muốn hoàn tiền ngay.",very_negative
"So với Lenovo thì giao hàng tạm , nhìn chung không nổi bật",neutral
"So với Xiaomi khác thì âm thanh kém , tổng thể khá ổn",neutral
"sản phẩm màn hình ổn áp, gia công ổn; đúng lịch.",positive
"máy tính bảng gia công kém, độ bền chưa tốt; phản hồi chậm.",negative
"So với Dell thì phụ kiện chưa ổn , nhìn chung được",neutral
"sản phẩm tivi hài lòng, nhiệt độ hài lòng; giao nhanh. 👍",positive
"sản phẩm chuột không dây rất ổn, pin ổn; giao nhanh.",positive
"màn hình tuyệt hảo, bảo hành nổi bật, phản hồi nhiệt tình; sẽ giới thiệu cho bạn bè.",very_positive
"điện thoại tuyệt hảo, dịch vụ nổi bật, hỗ trợ quá xịn; sẽ giới thiệu cho bạn bè.",very_positive
"So với HP thì phụ kiện kém , nhìn chung ổn thôi",neutral
"robot hút bụi vượt xa mong đợi, gia công nổi bật, hỗ trợ tốt; mình cực kỳ ưng.",very_positive
"sản phẩm robot hút bụi đáng tiền, cảm giác sử dụng ổn; đóng gói cẩn thận.",positive
"máy ảnh khó kết nối, độ ổn định chưa tốt; phản hồi chậm.",negative
"Sony sản phẩm chuột không dây lừa đảo, hiệu năng cực kém; đóng gói ẩu, trải nghiệm :neg_emoji: hại. , vỏ máy khá",very_negative
"sản phẩm loa bluetooth đáng tiền, chất âm ổn; giao nhanh. , vỏ máy khá",positive
Trải nghiệm được ; vỏ máy bình thường ; màu sắc không nổi bật,neutral
"chuột không dây không như kỳ vọng, kết nối chưa tốt; giao chậm.",negative
"Dùng văn phòng thì không nổi bật , camera tạm",neutral
Trải nghiệm không nổi bật ; vỏ máy ổn ; màu sắc ổn,neutral
Trải nghiệm khá ổn ; màn hình không nổi bật ; màu sắc không tốt,neutral
"sản phẩm laptop nên mua, độ bền ổn; đúng lịch.",positive
"máy ảnh xuất sắc, cảm giác sử dụng nổi bật, hỗ trợ tốt; mình cực kỳ ưng.",very_positive
"Dùng văn phòng thì bình thường , phụ kiện không tốt",neutral
"loa bluetooth quá xịn, bảo hành nổi bật, đóng gói cẩn thận; sẽ mua lại. worth it",very_positive
"Oppo sản phẩm chuột không dây đáng tiền, đóng gói ổn; hỗ trợ tốt. , camera được",positive
"Samsung sản phẩm chuột không dây hài lòng, chất âm ổn; đúng lịch. , camera được",positive
"sản phẩm điện thoại thảm họa, gia công cực kém; hỗ trợ kém, trải nghiệm :neg_emoji: hại.",very_negative
"So với MSI thì phụ kiện được , nhìn chung mức trung bình",neutral
"Oppo sản phẩm máy in yêu cầu hoàn tiền, gia công cực kém; giao chậm, muốn hoàn tiền ngay.",very_negative
"Dùng nửa tháng thì pin kém , còn lại mức trung bình",neutral
"So với Sony thì phụ kiện kém , nhìn chung được",neutral
Trải nghiệm không nổi bật ; camera kém ; màu sắc chưa ổn,neutral
"Sử dụng vài ngày thấy camera không tốt , còn lại bình thường",neutral
"Samsung tivi giá cao, đóng gói chưa tốt; đóng gói ẩu. , thiết kế được",negative
"laptop pin tụt nhanh, chất âm chưa tốt; hỗ trợ quá dở. 🤬",negative
"máy ảnh đáng từng đồng, độ ổn định nổi bật, phản hồi nhiệt tình; rất đáng tiền.",very_positive
"Sony tai nghe ồn, màn hình chưa tốt; hỗ trợ kém. , chất liệu tạm",negative
"sản phẩm chuột không dây rất tệ, màn hình cực kém; đóng gói ẩu, hỏng ngay khi mở hộp.",very_negative
"tai nghe qua tuyet voi, cam giac su dung noi bat, dong goi can than; se mua lai.",very_positive
"So với Asus thì giao hàng tạm , nhìn chung ổn thôi",neutral
"màn hình không chê vào đâu được, đóng gói nổi bật, đúng lịch; sẽ giới thiệu cho bạn bè.",very_positive
"sản phẩm điện thoại đáng tiền, màn hình ổn; phản hồi nhiệt tình.",positive
"sạc dự phòng tuyệt hảo, gia công nổi bật, đúng lịch; mình cực kỳ ưng.",very_positive
"Giao hàng hơi chậm , đóng gói được , chất lượng khá ổn",neutral
"laptop đóng gói sơ sài, cảm giác sử dụng chưa tốt; phản hồi chậm.",negative
"laptop không như kỳ vọng, bảo hành chưa tốt; đóng gói ẩu.",negative
"laptop khó kết nối, giao hàng chưa tốt; phản hồi chậm.",negative
"vỏ máy khá , pin tạm , còn lại không nổi bật",neutral
Trải nghiệm ổn thôi ; phụ kiện chưa ổn ; màu sắc được,neutral
"phụ kiện tạm , pin được , còn lại bình thường",neutral
"Dùng văn phòng thì không nổi bật , wifi được",neutral
"So với Sony thì đóng gói ổn , nhìn chung tạm ổn",neutral
"loa bluetooth vượt xa mong đợi, cảm giác sử dụng nổi bật, phản hồi nhiệt tình; rất cực kỳ tốt. stable",very_positive
"So với HP thì giao hàng tạm , nhìn chung được",neutral
"laptop khong che vao dau duoc, mai dinh.",very_positive
"wifi không nổi bật , hiệu năng không tốt , nhìn chung ổn thôi 🙂",neutral
"HP sản phẩm tivi không nên mua, màn hình cực kém; phản hồi chậm, muốn hoàn tiền ngay.",very_negative
"máy in đóng gói sơ sài, độ bền chưa tốt; phản hồi chậm.",negative
"sản phẩm sạc dự phòng cực kỳ thất vọng, dịch vụ cực kém; giao chậm, hỏng ngay khi mở hộp.",very_negative
"máy lọc không khí quá tuyệt vời, gia công nổi bật, đóng gói cẩn thận; sẽ mua lại.",very_positive
"So với Samsung khác thì đóng gói tạm , tổng thể khá ổn",neutral
"MSI robot hút bụi hơi thất vọng, giao hàng chưa tốt; hỗ trợ kém. , giao hàng tạm",negative
"đóng gói không nổi bật , hiệu năng không tốt , nhìn chung ổn thôi 😐",neutral
"đồng hồ thông minh gia công kém, màn hình chưa tốt; giao chậm.",negative
"sản phẩm chuột không dây lừa đảo, hiệu năng cực kém; giao chậm, muốn hoàn tiền ngay.",very_negative
"sản phẩm laptop :neg_emoji: hại, chất âm cực kém; hỗ trợ kém, trải nghiệm :neg_emoji: hại. , camera chưa ổn",very_negative
wifi không nổi bật ; pin không tốt ; âm thanh tốt,neutral
"Màu sắc khá , cảm giác sử dụng ổn thôi",neutral
"sản phẩm robot hút bụi ổn áp, kết nối ổn; đúng lịch.",positive
"sản phẩm tai nghe hài lòng, thiết kế ổn; phản hồi nhiệt tình.",positive
"dong ho thong minh cuc ky hai long, giao hang noi bat, dong goi can than; se gioi thieu cho ban be.",very_positive
"Dùng nửa tháng thì màn hình chưa ổn , còn lại bình thường",neutral
"So với Sony thì màn hình khá , nhìn chung mức trung bình",neutral
"sản phẩm máy ảnh lừa đảo, nhiệt độ cực kém; hỗ trợ kém, muốn hoàn tiền ngay.",very_negative
"san pham loa bluetooth hong ngay lan dau, ket noi cuc kem; ho tro kem, hong ngay khi mo hop.",very_negative
"Xiaomi sản phẩm máy in hỏng ngay lần đầu, độ bền cực kém; hỗ trợ kém, muốn hoàn tiền ngay. , giao hàng được",very_negative
"san pham dien thoai on ap, pin on; giao nhanh.",positive
"sản phẩm máy lọc không khí :neg_emoji: hại, dịch vụ cực kinh khủng; phản hồi chậm, muốn hoàn tiền ngay. 😠",very_negative
"Dùng văn phòng thì ổn thôi , màn hình tạm",neutral
"san pham chuot khong day on ap, nhiet do on; giao nhanh.",positive
"Giao hàng hơi chậm , đóng gói bình thường , chất lượng khá ổn",neutral
"sản phẩm máy in kinh khủng, gia công cực kỳ kém; giao chậm, muốn hoàn tiền ngay.",very_negative
"sản phẩm robot hút bụi :neg_emoji: hại, hiệu năng cực kém; phản hồi chậm, muốn hoàn tiền ngay.",very_negative
"sản phẩm bàn phím cơ không nên mua, độ ổn định cực kém; giao chậm, hỏng ngay khi mở hộp.",very_negative
"Sử dụng vài tuần thấy thiết kế kém , còn lại bình thường",neutral
"Dùng 1 tháng thì camera kém , còn lại ổn thôi",neutral
"máy in khó kết nối, gia công chưa tốt; đóng gói ẩu. 🤬 poor",negative
"máy lọc không khí không chê vào đâu được, độ ổn định nổi bật, hỗ trợ tốt; rất đáng tiền.",very_positive
Trải nghiệm không nổi bật ; màn hình tạm ; màu sắc khá,neutral
"So với MSI khác thì thiết kế tạm , tổng thể được",neutral
"So với MSI thì đóng gói được , nhìn chung ổn thôi",neutral
"Giao hàng bình thường , đóng gói không tốt , chất lượng không nổi bật",neutral
chất liệu tạm ; pin không tốt ; âm thanh kém,neutral
"sản phẩm sạc dự phòng kinh khủng, độ ổn định cực thảm họa; phản hồi chậm, rất bực mình. lag",very_negative
"sản phẩm màn hình hỏng ngay lần đầu, đóng gói cực kém; hỗ trợ kém, trải nghiệm :neg_emoji: hại.",very_negative
pin khá ; pin không tốt ; âm thanh tạm,neutral
"sản phẩm sạc dự phòng mượt mà, kết nối ổn; giao nhanh.",positive
"tai nghe tuyệt hảo, độ ổn định nổi bật, giao nhanh; sẽ giới thiệu cho bạn bè. , pin khá",very_positive
Trải nghiệm ổn thôi ; chất liệu chưa ổn ; màu sắc được,neutral
"tai nghe không như kỳ vọng, độ bền chưa tốt; phản hồi chậm.",negative
"âm thanh chưa ổn , pin chưa ổn , còn lại ổn thôi",neutral
"sạc dự phòng đúng như mô tả, liên hệ bình thường.",neutral
"sản phẩm loa bluetooth hỏng ngay lần đầu, hiệu năng cực kém; hỗ trợ kém, trải nghiệm :neg_emoji: hại. , chất liệu khá",very_negative
"máy ảnh khó kết nối, gia công chưa tốt; phản hồi chậm.",negative
"sản phẩm tivi hài lòng, dịch vụ ổn; giao nhanh.",positive
"sản phẩm chuột không dây đáng tiền, nhiệt độ ổn; hỗ trợ tốt.",positive
"sản phẩm đồng hồ thông minh mượt mà, hiệu năng ổn áp; đúng lịch. 😍",positive
"sản phẩm laptop kinh khủng, thiết kế cực kinh khủng; giao chậm, rất bực mình. 👎 poor",very_negative
Giá thấp so với chất lượng thì ổn thôi,neutral
"sản phẩm sạc dự phòng rất ổn, giao hàng ổn; hỗ trợ ổn.",positive
"sản phẩm màn hình cực kỳ thất vọng, cảm giác sử dụng cực kém; giao chậm, muốn hoàn tiền ngay.",very_negative
"So với Apple thì phụ kiện không tốt , nhìn chung ổn thôi",neutral
"tivi pin tụt nhanh, thiết kế chưa tốt; giao chậm.",negative
"sản phẩm màn hình không nên mua, cảm giác sử dụng cực thảm họa; đóng gói ẩu, muốn hoàn tiền ngay.",very_negative
"màn hình ổn , pin ổn , còn lại bình thường",neutral
"sản phẩm tivi tốt, gia công ổn; giao nhanh.",positive
"So với Apple khác thì wifi kém , tổng thể mức trung bình",neutral
"màn hình quá rất đáng tiền, bảo hành nổi bật, phản hồi nhiệt tình; mình cực kỳ ưng. 🙂",very_positive
"sản phẩm máy ảnh hỏng ngay lần đầu, pin cực kém; phản hồi chậm, muốn hoàn tiền ngay.",very_negative
"Dùng văn phòng thì ổn thôi , camera tạm",neutral
"thiết kế ổn , pin tốt , còn lại ổn thôi",neutral
"Chất lượng giao hàng được , 😐",neutral
"san pham robot hut bui muot ma, do on dinh on; dong goi can than.",positive
"sản phẩm điện thoại cực kỳ thất vọng, thiết kế cực kém; đóng gói ẩu, hỏng ngay khi mở hộp.",very_negative
"Không quá xuất sắc , khá ổn",neutral
"tivi vuot xa mong doi, ket noi noi bat, ho tro tot; se mua lai.",very_positive
"sản phẩm điện thoại rất tệ, kết nối cực kém; hỗ trợ kém, hỏng ngay khi mở hộp.",very_negative
"sản phẩm tai nghe đáng tiền, gia công ổn; phản hồi nhiệt tình.",positive
Trải nghiệm được ; camera không nổi bật ; màu sắc chưa ổn,neutral
"san pham laptop hai long, chat am on; dung lich.",positive
"sản phẩm loa bluetooth rất thảm họa, pin cực thảm họa; hỗ trợ thảm họa, muốn hoàn tiền ngay.",very_negative
"sản phẩm tai nghe :neg_emoji: hại, dịch vụ cực kém; hỗ trợ kém, hỏng ngay khi mở hộp.",very_negative
"san pham tivi tot, cam giac su dung on; dung lich.",positive
"tai nghe khó kết nối, kết nối chưa tốt; hỗ trợ kém.",negative
"dong ho thong minh cuc ky hai long, ket noi noi bat, dung lich; rat dang tien.",very_positive
"So với Xiaomi khác thì pin khá , tổng thể tạm ổn",neutral
"Dùng 1 tuần thì thiết kế khá , còn lại không nổi bật",neutral
Trải nghiệm khá ổn ; pin khá ; màu sắc tốt,neutral
"san pham may loc khong khi kinh khung, chat am cuc kem; giao cham, rat buc minh.",very_negative
"tivi đỉnh của chóp, hiệu năng nổi bật, đúng lịch; mình cực kỳ ưng.",very_positive
"sản phẩm laptop hỏng ngay lần đầu, chất âm cực kém; hỗ trợ kém, rất bực mình.",very_negative
"Dùng vài ngày thì wifi kém , còn lại không nổi bật",neutral
"màn hình đóng gói sơ sài, dịch vụ chưa tốt; đóng gói ẩu.",negative
"sản phẩm loa bluetooth :neg_emoji: hại, chất âm cực kém; giao chậm, muốn hoàn tiền ngay.",very_negative
"điện thoại nóng, độ bền chưa tốt; hỗ trợ kém.",negative
"chuột không dây cực kỳ hài lòng, kết nối nổi bật, giao nhanh; rất đáng tiền.",very_positive
"Giao hàng đúng hẹn , đóng gói tốt , chất lượng không nổi bật",neutral
"sản phẩm máy in kinh khủng, cảm giác sử dụng cực kém; hỗ trợ kém, hỏng ngay khi mở hộp.",very_negative
"đóng gói chưa ổn , hiệu năng tốt , nhìn chung không nổi bật 🤔",neutral
"sản phẩm máy ảnh thảm họa, hiệu năng cực kém; phản hồi chậm, trải nghiệm :neg_emoji: hại.",very_negative
"laptop không chê vào đâu được, giao hàng nổi bật, hỗ trợ tốt; mình cực kỳ ưng.",very_positive
"Samsung sản phẩm tai nghe rất tệ, cảm giác sử dụng cực kém; giao chậm, trải nghiệm :neg_emoji: hại.",very_negative
"loa bluetooth khong nhu ky vong, thiet ke chua tot; ho tro kem.",negative
"Sử dụng vài ngày thấy giao hàng chưa ổn , còn lại bình thường",neutral
"tai nghe giao chậm, hiệu năng chưa tốt; hỗ trợ kém.",negative
"Chất lượng camera kém , 🤔",neutral
"sản phẩm tai nghe xứng đáng áp, cảm giác sử dụng xứng đáng; phản hồi nhiệt tình.",positive
"sản phẩm loa bluetooth hỏng ngay lần đầu, độ ổn định cực kém; phản hồi chậm, hỏng ngay khi mở hộp.",very_negative
"tai nghe không chê vào đâu được, đóng gói nổi bật, phản hồi nhiệt tình; mình cực kỳ ưng.",very_positive
"sản phẩm máy lọc không khí tốt, thiết kế ổn; giao nhanh.",positive
"sản phẩm loa bluetooth cực kỳ kinh khủng, độ bền cực kinh khủng; hỗ trợ kinh khủng, hỏng ngay khi mở hộp. 🤬",very_negative
"may tinh bang gia cong kem, gia cong chua tot; giao cham.",negative
Trải nghiệm ổn thôi ; phụ kiện chưa ổn ; màu sắc kém,neutral
Trải nghiệm mức trung bình ; pin tốt ; màu sắc kém,neutral
Trải nghiệm ổn thôi ; thiết kế không tốt ; màu sắc khá,neutral
"sản phẩm robot hút bụi ưng, cảm giác sử dụng ưng; đóng gói cẩn thận. worth it",positive
"sản phẩm sạc dự phòng đáng tiền, độ ổn định ổn; phản hồi nhiệt tình.",positive
"sản phẩm tai nghe hỏng ngay lần đầu, độ ổn định cực rất thất vọng; hỗ trợ rất thất vọng, trải nghiệm :neg_emoji: hại.",very_negative
"may loc khong khi xuat sac, dong goi noi bat, dong goi can than; se mua lai.",very_positive
"chuột không dây nóng, pin chưa tốt; đóng gói ẩu.",negative
"So với Sony khác thì vỏ máy bình thường , tổng thể khá ổn",neutral
"màn hình được , pin ổn , còn lại mức trung bình",neutral
"Xiaomi máy tính bảng quá tuyệt vời, cảm giác sử dụng nổi bật, hỗ trợ tốt; sẽ mua lại. , camera ổn",very_positive
"Apple sản phẩm đồng hồ thông minh ổn áp, thiết kế ổn; đóng gói cẩn thận. , màn hình tạm",positive
"sản phẩm máy tính bảng kinh khủng, độ bền cực kém; hỗ trợ kém, muốn hoàn tiền ngay.",very_negative
"đồng hồ thông minh bình thường, liên hệ bình thường.",neutral
"Dùng 2 tuần thì màn hình được , còn lại không nổi bật",neutral
"sản phẩm laptop :neg_emoji: hại, pin cực kém; hỗ trợ kém, rất bực mình.",very_negative
"sản phẩm điện thoại nên mua, đóng gói ổn; hỗ trợ tốt.",positive
"sản phẩm điện thoại hài lòng, nhiệt độ ổn; phản hồi nhiệt tình.",positive
"pin khá , pin khá , còn lại mức trung bình",neutral
"touchpad không nổi bật , hiệu năng bình thường , nhìn chung tạm ổn 😐",neutral
"bàn phím cơ quá tuyệt vời, màn hình nổi bật, phản hồi nhiệt tình; mình cực kỳ ưng.",very_positive
"sản phẩm máy ảnh không nên mua, cảm giác sử dụng cực quá tệ; phản hồi chậm, rất bực mình. poor",very_negative
camera bình thường ; pin chưa ổn ; âm thanh tốt,neutral
"Sử dụng 1 tuần thấy camera tạm , còn lại bình thường",neutral
"sản phẩm máy lọc không khí nên mua, pin ổn; phản hồi nhiệt tình.",positive
Trải nghiệm tạm ổn ; wifi chưa ổn ; màu sắc chưa ổn,neutral
"sản phẩm tai nghe lừa đảo, thiết kế cực rất thất vọng; hỗ trợ rất thất vọng, hỏng ngay khi mở hộp.",very_negative
"máy lọc không khí không như kỳ vọng, nhiệt độ chưa tốt; phản hồi chậm.",negative
"Dùng 1 tháng thì phụ kiện không tốt , còn lại bình thường",neutral
"san pham tivi muot ma, ket noi on; dong goi can than.",positive
"bàn phím cơ giao chậm, dịch vụ chưa tốt; hỗ trợ chán.",negative
"sản phẩm máy tính bảng lừa đảo, pin cực kém; đóng gói ẩu, hỏng ngay khi mở hộp.",very_negative
"So với Apple thì pin tạm , nhìn chung ổn thôi",neutral
"wifi tốt , hiệu năng kém , nhìn chung mức trung bình 😐",neutral
"robot hút bụi vượt xa mong đợi, kết nối nổi bật, đúng lịch; sẽ giới thiệu cho bạn bè.",very_positive
"So với Dell thì âm thanh khá , nhìn chung được",neutral
"san pham may anh nen mua, chat am on; ho tro tot.",positive
"laptop tuyệt hảo, chất âm nổi bật, đúng lịch; sẽ giới thiệu cho bạn bè.",very_positive
"đóng gói ổn , pin không tốt , còn lại được",neutral
"thiết kế chưa ổn , pin chưa ổn , còn lại được",neutral
"máy tính bảng pin tụt nhanh, độ bền chưa tốt; hỗ trợ kém.",negative
"máy lọc không khí đáng từng đồng, màn hình nổi bật, phản hồi nhiệt tình; sẽ giới thiệu cho bạn bè.",very_positive
"Sử dụng nửa tháng thấy thiết kế không tốt , còn lại bình thường",neutral
"Dùng văn phòng thì tạm ổn , touchpad không tốt",neutral
"Chất lượng chất liệu kém , 😐",neutral
"sản phẩm robot hút bụi :neg_emoji: hại, chất âm cực kém; giao chậm, rất bực mình.",very_negative
"san pham may in hai long, pin on; phan hoi nhiet tinh.",positive
"sản phẩm tai nghe yêu cầu hoàn tiền, gia công cực kém; đóng gói ẩu, trải nghiệm :neg_emoji: hại.",very_negative
"sản phẩm chuột không dây ok, kết nối ok; đúng lịch. smooth",positive
"sản phẩm đồng hồ thông minh hỏng ngay lần đầu, hiệu năng cực kém; giao chậm, rất bực mình.",very_negative
"So với Xiaomi thì giao hàng tạm , nhìn chung bình thường",neutral
"sản phẩm tivi ok, hiệu năng ok; đóng gói cẩn thận. 🙂 stable",positive
"san pham may anh yeu cau hoan tien, chat am cuc kem; ho tro kem, rat buc minh.",very_negative
"So với Samsung thì màn hình tạm , nhìn chung không nổi bật",neutral
"sản phẩm loa bluetooth mượt mà, giao hàng ổn; hỗ trợ tốt.",positive
"sản phẩm loa bluetooth nên mua, nhiệt độ ok; hỗ trợ ok. stable",positive
"Dùng 2 tuần thì đóng gói tạm , còn lại khá ổn",neutral
"san pham ban phim co on ap, chat am on; giao nhanh.",positive
"thiết kế chưa ổn , pin tốt , còn lại được",neutral
Giá cao so với chất lượng thì được,neutral
"sạc dự phòng vượt xa mong đợi, chất âm nổi bật, hỗ trợ cực kỳ tốt; sẽ mua lại. 😍 worth it",very_positive
"HP sản phẩm tai nghe :neg_emoji: hại, giao hàng cực kém; đóng gói ẩu, muốn hoàn tiền ngay. , phụ kiện được",very_negative
"sản phẩm đồng hồ thông minh không nên mua, nhiệt độ cực thảm họa; phản hồi chậm, trải nghiệm :neg_emoji: hại. 😠 nope",very_negative
"sạc dự phòng không chê vào đâu được, giao hàng nổi bật, phản hồi nhiệt tình; rất đáng tiền.",very_positive
âm thanh được ; pin khá ; âm thanh không nổi bật,neutral
"vỏ máy khá , hiệu năng không nổi bật , nhìn chung ổn thôi 🤔",neutral
Trải nghiệm không nổi bật ; touchpad kém ; màu sắc không nổi bật,neutral
"sản phẩm sạc dự phòng không nên mua, bảo hành cực kém; giao chậm, trải nghiệm :neg_emoji: hại. , giao hàng khá",very_negative
"máy tính bảng quá tuyệt vời, thiết kế nổi bật, đúng lịch; sẽ mua lại.",very_positive
"loa bluetooth quá tuyệt vời, giao hàng nổi bật, hỗ trợ tốt; sẽ giới thiệu cho bạn bè.",very_positive
"sản phẩm máy ảnh cực kỳ thất vọng, bảo hành cực kém; đóng gói ẩu, rất bực mình.",very_negative
"sạc dự phòng vượt xa mong đợi, dịch vụ nổi bật, giao nhanh; rất quá xịn. 😊",very_positive
"máy ảnh giá cao, độ bền chưa tốt; hỗ trợ kém. 💥 nope",negative
"laptop giao cham, cam giac su dung chua tot; giao cham.",negative
thiết kế tạm ; pin khá ; âm thanh chưa ổn,neutral
"tivi du dung, lien he binh thuong.",neutral
"chất liệu kém , pin tốt , còn lại được",neutral
"So với Realme khác thì thiết kế chưa ổn , tổng thể tạm ổn",neutral
"sản phẩm máy ảnh cực kỳ thất vọng, thiết kế cực kém; giao chậm, muốn hoàn tiền ngay. , pin không tốt",very_negative
"tivi cực kỳ hài lòng, pin nổi bật, hỗ trợ tốt; rất đáng tiền.",very_positive
"So với Vivo khác thì thiết kế khá , tổng thể không nổi bật",neutral
Trải nghiệm tạm ổn ; màn hình không tốt ; màu sắc ổn,neutral
"laptop nóng, pin chưa tốt; phản hồi chậm.",negative
chất liệu không tốt ; pin khá ; âm thanh ổn,neutral
bàn phím bình thường ; pin tốt ; âm thanh không nổi bật,neutral
"san pham tivi :neg_emoji: hai, cam giac su dung cuc kem; dong goi au, trai nghiem :neg_emoji: hai.",very_negative
touchpad tốt ; pin tốt ; âm thanh kém,neutral
"robot hut bui pin tut nhanh, do ben chua tot; giao cham.",negative
"sản phẩm máy ảnh ổn áp, nhiệt độ ổn; đúng lịch.",positive
"robot hut bui gia cao, dong goi chua tot; giao cham.",negative
"sản phẩm đồng hồ thông minh :neg_emoji: hại, màn hình cực kém; đóng gói ẩu, hỏng ngay khi mở hộp.",very_negative
"màn hình vượt xa mong đợi, chất âm nổi bật, giao nhanh; mình cực kỳ ưng.",very_positive
"sản phẩm máy tính bảng ổn áp, đóng gói ổn; giao nhanh.",positive
"điện thoại hơi thất vọng, giao hàng chưa tốt; đóng gói ẩu.",negative
"giao hàng kém , pin tốt , còn lại tạm ổn",neutral
"sản phẩm bàn phím cơ thảm họa, giao hàng cực kém; giao chậm, rất bực mình.",very_negative
"Samsung sản phẩm loa bluetooth cực kỳ thất vọng, hiệu năng cực kém; hỗ trợ kém, muốn hoàn tiền ngay. , pin được",very_negative
Trải nghiệm ổn thôi ; pin được ; màu sắc tạm,neutral
"laptop vượt xa mong đợi, giao hàng nổi bật, hỗ trợ tốt; mình cực kỳ ưng.",very_positive
"sản phẩm bàn phím cơ cực kỳ thất vọng, nhiệt độ cực kém; giao chậm, hỏng ngay khi mở hộp.",very_negative
"Asus máy lọc không khí tuyệt hảo, bảo hành nổi bật, đúng lịch; mình cực kỳ ưng.",very_positive
